reg_id,sire_id,weight,gen_num,reg_name,country,breed,naab_code,status,controller_name,controller_number,dob,yob,aaa_codes,genetic_codes,beta_casein,kappa_casein,beta_lactaglobulin,haplotypes,num_dtrs,num_herds,reliability,pta_milk,pta_fat_lb,pta_protein_lb,pta_scs,pta_pl,pta_dpr,pta_hcr,pta_ccr,pta_scr,pta_liv,pta_type,pta_gest_length,pta_heifer_liv,pta_efcalving,pta_mastitis,pta_metritis,pta_disp_abomasum,pta_ketosis,pta_r_placenta,pta_rear_legs_rear,pta_foot_leg_score,pta_teat_rear_place,pta_rump_angle,pta_thurl_width,pta_rear_legs_side,pta_foot_angle,pta_fore_udder,pta_rear_udder_height,pta_rear_udder_width,pta_udder_cleft,pta_udder_depth,pta_teat_front_place,pta_teat_length,pta_milk_fever,pta_stature,pta_strength,pta_mobility,pta_milk_speed,pta_dairy_form,pta_body_depth,sire_ce,daughter_ce,sire_sb,daughter_sb,udder_composite,NM,PTI,CM,FM,GM,GTPI,sire_name,mgs_name,status_alt,treat,inbreeding,company_name,parent_company,address,city,state,zip,phone_fax,notes,assigned_date,end_date,NM_unadj,quarter,qob
HOUSA000068886437,HOUSA000132973942,0.25,2,BOMAZ ALTASHARP,USA,HO,011HO11014,I,Alta Genetics,11,2010-05-02,2010,NA,TV TL TY,-,-,-,"HH1T, HH2T, HH3T, HH4T, HH5T, HH6T, HCD-T",72,35,0.93,-799,21,-17,2.56,0.5,-2.1,0.1,-1.9,NA,0.5,0.39,3.6,0.4,-6,0.9,0.7,0.1,0.4,0.7,0.07,0.57,0.72,2.89,0.96,-0.57,0.77,0.44,0.58,0.29,1.02,0.53,0.11,0.89,-0.1,1.31,0.59,NA,NA,0.7,1.04,2.4,2,6.5,4.3,0.2,-19,NA,-6,-66,-96,1973,MEL-CREST ALTARAZOR,PICSTON SHOTTLE-ET,Inactive,1,8.44,"Alta Genetics USA, Inc.",Alta Genetics,"P.O. Box 437, N8452 Airport Road",Watertown,WI,53094,"920.261.5065, Fax:920.262.8022",Formerly assigned to Landmark Genetics; Carnation/Genetics,1972-11-01,NA,NA,2,2010-2
HOUSA000069177581,HOUSA000133126053,0.25,2,RICKLAND RILEY 658,USA,HO,007HO11762,I,Select Sires,7,2011-05-19,2011,NA,TR TP TV TL TY TD,A2A2,-,AA,"HH1T, HH2T, HH3T, HH4T, HH5T, HH6T, HCD-T",1798,210,0.99,-929,60,-3,2.94,2.7,-0.4,0.7,-0.7,NA,3,0.35,-2,1.5,2.3,1,-0.5,0,0.4,-0.5,0.59,0.95,0.19,-1.69,0.46,-0.25,0.53,1.29,1.72,0.92,0.43,0.53,-0.28,-1.76,0,-2.23,-0.58,NA,NA,-1.31,-1.15,2,2.9,6,5,1.46,451,NA,466,333,411,2402,ROYLANE SOCRA ROBUST-ET,PICSTON SHOTTLE-ET,Inactive,1,6.91,"Select Sires, Inc.",Select Sires,11740 U.S. 42 North,Plain City,OH,43064,"614.873.4683, Fax:614.873.6073","Formerly assigned to Armour & Company, BCI",1973-12-12,NA,1074,2,2011-2
HO840003010607164,HOUSA000131823833,0.125,3,QUIET-BROOK-D LOAR-ET,840,HO,007HO12107,I,Select Sires,7,2012-07-14,2012,NA,-,A1A1,EE,AB,"HH1T, HH2T, HH3T, HH4T, HH5C, HH6T, HCD-T",414,124,0.98,-22,48,7,3.05,-1.9,-2.5,-0.5,-2.5,NA,-3.2,1.53,-1.4,-0.1,-1.3,0.5,-0.8,0.1,0,0.2,1.76,1.26,0.98,-0.03,0.85,-0.86,1.44,2.23,2.28,1.61,0.82,1.79,0.95,-1.17,0,0.99,0.4,NA,NA,1.26,0.67,2,2.2,5.8,4.5,1.66,109,NA,112,75,90,2243,MOUNTFIELD SSI DCY MOGUL-ET,PICSTON SHOTTLE-ET,Inactive,1,6.28,"Select Sires, Inc.",Select Sires,11740 U.S. 42 North,Plain City,OH,43064,"614.873.4683, Fax:614.873.6073","Formerly assigned to Armour & Company, BCI",1973-12-12,NA,1039,3,2012-3
HOUSA000069177565,HOCAN000010705608,0.25,2,RICKLAND ALTACEO-ET,USA,HO,011HO11118,I,Alta Genetics,11,2010-12-30,2010,NA,B/R TP TC TV TL TY TD,A2A2,AA,AA,"HH1T, HH2C, HH3T, HH4T, HH5T, HH6T",6611,1858,0.99,282,3,1,3.22,-0.4,-2.3,0.6,-2.3,NA,-2,1.77,0.9,0.7,-4.1,0.9,-0.5,-0.9,0,-0.4,0.86,0.88,1.32,1.2,0.79,-0.55,1.38,2.9,2,1.37,1.52,2.15,1.16,-1.6,-0.1,1.39,0.64,NA,NA,1.39,1.18,2.1,2.5,5.5,6,1.69,-79,NA,-88,-37,-136,2006,RALMA ALTACHAIRMAN-ET,PICSTON SHOTTLE-ET,Inactive,1,7.12,"Alta Genetics USA, Inc.",Alta Genetics,"P.O. Box 437, N8452 Airport Road",Watertown,WI,53094,"920.261.5065, Fax:920.262.8022",Formerly assigned to Landmark Genetics; Carnation/Genetics,1972-11-01,NA,854,4,2010-4
HO840003010607163,HOUSA000131823833,0.125,3,QUIET-BROOK-D LINEAR-ET,840,HO,014HO07264,I,Select Sires - AG,14,2012-07-14,2012,NA,TR TP TV TL TY TD,A1A1,EE,AA,"HH1T, HH2T, HH3T, HH4T, HH5T, HH6T, HCD-T",249,99,0.96,144,15,4,2.98,-0.8,-2.2,-0.2,-2,NA,-3.1,1.68,-0.5,-0.4,-2.5,-0.9,-0.7,0,-0.3,0,1.41,1.02,0.92,0.01,1.21,0.11,0.97,2.46,2.12,1.71,0.92,1.38,0.91,0.61,0,0.59,0.71,NA,NA,1.19,0.88,2.6,2.4,5.9,6.2,1.73,15,NA,15,16,-16,2108,MOUNTFIELD SSI DCY MOGUL-ET,PICSTON SHOTTLE-ET,Inactive,1,6.28,Select Sires/AG,Select Sires,E6975 Unseth Road,Westby,WI,54667,"608.356.8357, Fax:608.356.4387","Formerly Tri-State Breeders Cooperative, Currently owned by Select Sires",NA,NA,968,3,2012-3
HO840003142332761,HOUSA000135746776,0.0625,4,PINE-TREE SHERWOOD-P-RED-ET,840,HO,007HO14834,P,Select Sires,7,2017-08-18,2017,243615,PC TC TL TD TV TY,A1A2,AB,AA,"HH1T, HH2T, HH3T, HH4T, HH5T, HH6T, HHP-C",0,0,0.82,647,33,20,3.02,2.2,-0.9,-0.6,-1.1,NA,2.5,1.09,-0.3,0,0.3,1.1,0.8,0.1,1.4,0,-0.06,0.66,0.67,-0.31,-0.59,0.06,0.15,1.7,2.11,0.66,0.77,2.54,0.4,0.34,-0.2,0.97,-1.03,NA,NA,0.92,-0.57,2.2,2.3,5.6,5.5,1.5,405,NA,405,403,365,2370,PINE-TREE SPLENDID-P-ET,WILLSBRO ATWORK-ET,Progeny Test,1,11.69,"Select Sires, Inc.",Select Sires,11740 U.S. 42 North,Plain City,OH,43064,"614.873.4683, Fax:614.873.6073","Formerly assigned to Armour & Company, BCI",1973-12-12,NA,NA,3,2017-3
HO840003142332761,HOUSA000122358313,0.03125,5,PINE-TREE SHERWOOD-P-RED-ET,840,HO,007HO14834,P,Select Sires,7,2017-08-18,2017,243615,PC TC TL TD TV TY,A1A2,AB,AA,"HH1T, HH2T, HH3T, HH4T, HH5T, HH6T, HHP-C",0,0,0.82,647,33,20,3.02,2.2,-0.9,-0.6,-1.1,NA,2.5,1.09,-0.3,0,0.3,1.1,0.8,0.1,1.4,0,-0.06,0.66,0.67,-0.31,-0.59,0.06,0.15,1.7,2.11,0.66,0.77,2.54,0.4,0.34,-0.2,0.97,-1.03,NA,NA,0.92,-0.57,2.2,2.3,5.6,5.5,1.5,405,NA,405,403,365,2370,PINE-TREE SPLENDID-P-ET,WILLSBRO ATWORK-ET,Progeny Test,1,11.69,"Select Sires, Inc.",Select Sires,11740 U.S. 42 North,Plain City,OH,43064,"614.873.4683, Fax:614.873.6073","Formerly assigned to Armour & Company, BCI",1973-12-12,NA,NA,3,2017-3
HO840003132117335,HOUSA000060597003,0.03125,5,PINE-TREE AUTUMN-RED-ET,840,HO,200HO11208,I,Semex Alliance,200,2017-04-01,2017,324165,TY TD TL TV TP TC,-,-,-,"HH1T, HH2T, HH3T, HH4T, HH5T, HH6T",81,29,0.92,522,36,8,2.66,5.9,1.1,-0.6,1,NA,1.9,0.84,-1.5,0.3,-1.8,2.1,2.3,0.1,1.1,0.7,0.59,1.11,-0.95,-0.1,-0.5,-0.56,0.18,1.14,1.28,0.56,-0.6,1.61,-0.71,-0.57,-0.2,-0.03,-0.89,NA,NA,0.09,-0.82,1.8,1.8,5.1,4.9,0.88,509,NA,512,534,451,2445,ENDCO APPRENTICE-ET,WILLSBRO ATWORK-ET,Inactive,1,12.81,Semex Alliance,Semex Alliance,5653 Highway 6 North,Guelph,ON,N1G 3Z2 CANADA,"519.821.5060, Fax:519.821.9606","Partners include BCAI, CIAQ, EBI and Gencor",1997-05-28,NA,1210,2,2017-2
HO840003142332747,HOUSA000135746776,0.0625,4,PINE-TREE SIRI-P-RED-ET,840,HO,001HO13840,I,Genex/CRI,1,2017-08-05,2017,234,PC TD TL TY TV TC,-,-,-,"HH1T, HH2T, HH3T, HH4T, HH5T, HH6T, HHP-C",64,32,0.9,393,36,26,3.06,2,NA,-1,-0.5,NA,2.1,0.38,0.4,0.3,1.4,0.1,1.8,0.1,1.1,0.2,-0.24,0.46,0.23,0.65,-1.55,0.05,-0.14,0.77,0.88,-0.29,0.32,1.84,-0.18,0.45,-0.1,0.57,-1.25,NA,NA,0.42,-0.83,2.5,2.2,5.7,6.3,0.62,434,NA,440,369,422,2354,PINE-TREE SPLENDID-P-ET,WILLSBRO ATWORK-ET,Inactive,1,11.69,GENEX Cooperative,Genex,100 MBC Drive/ P.O. Box 469,Shawano,WI,54166,"715.526.2141, Fax:715.526.3219","Formerly assigned to Noba, Inc./21st Century Genetics/GENEX Cooperative - subsidiaries of CRI",1995-01-01,NA,1136,3,2017-3
HO840003142332747,HOUSA000122358313,0.03125,5,PINE-TREE SIRI-P-RED-ET,840,HO,001HO13840,I,Genex/CRI,1,2017-08-05,2017,234,PC TD TL TY TV TC,-,-,-,"HH1T, HH2T, HH3T, HH4T, HH5T, HH6T, HHP-C",64,32,0.9,393,36,26,3.06,2,NA,-1,-0.5,NA,2.1,0.38,0.4,0.3,1.4,0.1,1.8,0.1,1.1,0.2,-0.24,0.46,0.23,0.65,-1.55,0.05,-0.14,0.77,0.88,-0.29,0.32,1.84,-0.18,0.45,-0.1,0.57,-1.25,NA,NA,0.42,-0.83,2.5,2.2,5.7,6.3,0.62,434,NA,440,369,422,2354,PINE-TREE SPLENDID-P-ET,WILLSBRO ATWORK-ET,Inactive,1,11.69,GENEX Cooperative,Genex,100 MBC Drive/ P.O. Box 469,Shawano,WI,54166,"715.526.2141, Fax:715.526.3219","Formerly assigned to Noba, Inc./21st Century Genetics/GENEX Cooperative - subsidiaries of CRI",1995-01-01,NA,1136,3,2017-3
HO840003125220774,HOUSA000060597003,0.0625,4,OUR-FAVORITE 35 ORLANDO-ET,840,HO,705HO00012,I,Top Notch Genetics,705,2017-03-23,2017,324,TR TL TD,A2A2,AA,-,"HH1T, HH2T, HH3T, HH4T, HH5C, HH6T, HCD-T",46,22,0.9,-233,23,-12,2.87,0.8,-3,0.1,-4.1,NA,-3.8,2.86,-1.5,0.7,-3.5,1.3,-1.3,-0.9,-0.1,-0.8,1.38,1.26,1.26,-0.35,2.47,0.48,1.66,3.34,2.44,2.35,1.68,2.73,1.31,0,-0.2,2.94,1.77,NA,NA,1.99,2.2,2.9,3.2,7,7.3,2.01,-72,NA,-72,-53,-179,2074,CYCLE DOORMAN JACOBY-ET,POL BUTTE MC BEEMER-ET,Inactive,1,12.93,Top Notch Genetics,Other,102 Fox Road,Lebanon,PA,17042,717.222.6140,NA,2018-03-20,2021-07-31,781,1,2017-1
HO840003125220776,HOUSA000060597003,0.0625,4,OUR-FAVORITE IMMENSE-ET,840,HO,734HO00087,A,Jetstream Genetics,534,2017-04-08,2017,234,TR TL TD TC TV TY TP,A2A2,AA,AA,"HH1T, HH2T, HH3T, HH4T, HH5T, HH6T",38,29,0.9,-334,-5,-27,2.87,-1.1,-3.1,NA,-3.9,NA,-4.5,2.89,0.8,0.7,-6.3,2.1,-1.5,-0.9,-0.2,-0.5,2.32,1.96,1.98,-0.47,2.77,-1.47,3.05,3.84,2.45,2.43,2.16,3.26,2.05,-0.43,0,3.84,2.91,NA,NA,1.1,2.75,2.7,3.3,6.5,7.3,2.08,-396,NA,-403,-321,-495,1850,CYCLE DOORMAN JACOBY-ET,POL BUTTE MC BEEMER-ET,Active AI Sire,1,12.93,Jetstream Genetics,Jetstream Genetics,P.O. Box 437/N8452 Airport Road,Watertown,WI,53094,"920.206.4532, Fax:920.262.8022",NA,2012-02-17,NA,661,2,2017-2
HO840003125220767,HOUSA000060372887,0.0625,4,OUR-FAVORITE INFINITE-ET,840,HO,551HO03678,G,ST/TWG,151,2017-02-06,2017,NA,TR TL TD TC TV,A2A2,AA,AA,"HH1T, HH2T, HH3T, HH4T, HH5T, HH6T",0,0,0.82,227,8,-7,3.05,-1.5,-4.9,-0.4,-6.1,NA,-7.5,2.85,0.1,1.4,-0.4,0.6,-1.6,-0.5,-0.5,-0.7,1.49,1.73,0.86,-0.41,1.03,-0.1,1.46,2.87,2.48,2.29,1.59,2.18,1.08,-0.75,0,2.86,1.48,NA,NA,2.22,2.12,2.3,2.4,6.2,7.1,1.74,-186,NA,-195,-120,-291,1926,OH-RIVER-SYC BYWAY-ET,POL BUTTE MC BEEMER-ET,Genomically Tested,1,14.73,"Inguran, LLC, dba STgenetics-FDL",STgenetics,W7652 Hwy 151 South,Fond du Lac,WI,54937,"920.921.6029, Fax:920.286.6057","Formerly TransWorld Genetics;Complete Sire Services, Inc.",1988-05-02,NA,738,1,2017-1
HOCAN000110296922,HOUSA000060597003,0.0625,4,BLONDIN THUNDER STORM,CAN,HO,799HO00007,A,Ferme Blondin,799,2017-04-28,2017,NA,-,-,-,-,"HH1T, HH2T, HH3T, HH4T, HH5T, HH6T, HCD-T",369,228,0.94,115,-16,-8,2.9,-0.8,-2.7,0.1,-2.7,-3.5,-4.6,3.55,-1,0.9,-4.6,1.8,-2.4,-0.9,-1.1,-1,1.96,2,2.09,0.67,3.56,-0.72,2.2,3.85,3.29,2.62,2.31,3.92,2.15,-1.41,-0.1,4.15,1.64,NA,NA,3.05,2.49,3.3,3.5,7.1,7.8,2.38,-293,NA,-297,-243,-367,1962,CYCLE DOORMAN JACOBY-ET,POL BUTTE MC BEEMER-ET,Active AI Sire,1,11.52,"Blondin Sires, Inc.","Blondin Sires, Inc.",620 Rang St. Vincent,St. Placide,QC,J0V 2B0 CANADA,450.258.2904,NA,2018-05-02,NA,642,2,2017-2
HOCAN000110296854,HOUSA000060597003,0.0625,4,BLONDIN RAPTOR,CAN,HO,799HO00006,A,Ferme Blondin,799,2016-10-26,2016,NA,TD TC TL TY TV,-,-,-,"HH1T, HH2T, HH3T, HH4T, HH5T, HH6T",62,46,0.92,-394,2,-6,3.04,-3.4,-3.2,0.1,-3.6,NA,-7.4,3.52,0.6,0.9,-0.4,-0.2,-1.8,-1.5,-0.3,-0.8,1.45,1.53,2.62,1.48,1.75,-0.08,2.62,3.66,2.86,2.83,3.2,3.47,2.17,-0.34,-0.1,4.4,2.35,NA,NA,2.52,3.12,3.6,3.2,7.5,6.2,2.27,-336,NA,-334,-362,-375,1956,WALNUTLAWN SOLOMON-ET,POL BUTTE MC BEEMER-ET,Active AI Sire,1,12.77,"Blondin Sires, Inc.","Blondin Sires, Inc.",620 Rang St. Vincent,St. Placide,QC,J0V 2B0 CANADA,450.258.2904,NA,2018-05-02,NA,598,4,2016-4
HO840003133420055,HOUSA000060597003,0.0625,4,RUANN GYPSY-ET,840,HO,200HO10849,I,Semex Alliance,200,2016-02-25,2016,243165,TR TP TV TL TY TD,-,-,-,"HH1T, HH2T, HH3T, HH4T, HH5T, HH6T, HCD-T",94,15,0.94,444,-4,-10,3.03,-1.8,-2,1,-2.2,NA,-6,2.25,0.3,0.4,-1.3,0.8,-1.1,-1.1,-0.4,-0.1,0.54,1.02,2.14,-0.39,1.7,1.93,0.92,1.49,1.83,2.9,2.92,1.25,1.69,0.25,-0.2,3.49,1.99,NA,NA,3.2,2.89,2.9,2.9,6.7,5.9,1.26,-252,NA,-266,-142,-279,1886,STANTONS CAPITAL GAIN-ET,MAPLE-DOWNS-I G W ATWOOD-ET,Inactive,1,7.19,Semex Alliance,Semex Alliance,5653 Highway 6 North,Guelph,ON,N1G 3Z2 CANADA,"519.821.5060, Fax:519.821.9606","Partners include BCAI, CIAQ, EBI and Gencor",1997-05-28,NA,732,1,2016-1
HO840003013177312,HOUSA000135746776,0.125,3,S-S-I MOWGLI STARBURST-ET,840,HO,007HO13152,I,Select Sires,7,2013-10-18,2013,NA,-,A1A1,-,-,"HH1T, HH2T, HH3T, HH4T, HH5T, HH6T, HCD-T, HBR-C",145,67,0.96,1134,48,21,2.8,3,2.3,3.4,3.1,NA,-0.3,0.14,0.7,0.9,2.3,0.3,0.9,0.1,0.2,0.3,0.29,0.14,-1.79,-1.17,-1.3,-0.49,0.34,0.57,0.02,-0.89,-0.88,0.61,-1.55,1.41,0,-0.48,0.06,NA,NA,-0.61,-0.05,2.3,2.6,6.7,6.7,-0.18,448,NA,445,503,480,2428,S-S-I PEOTI MOWGLI-ET,BENNER BENATAR-ET,Inactive,1,8.63,"Select Sires, Inc.",Select Sires,11740 U.S. 42 North,Plain City,OH,43064,"614.873.4683, Fax:614.873.6073","Formerly assigned to Armour & Company, BCI",1973-12-12,NA,NA,4,2013-4
HO840003013177312,HOUSA000122358313,0.0625,4,S-S-I MOWGLI STARBURST-ET,840,HO,007HO13152,I,Select Sires,7,2013-10-18,2013,NA,-,A1A1,-,-,"HH1T, HH2T, HH3T, HH4T, HH5T, HH6T, HCD-T, HBR-C",145,67,0.96,1134,48,21,2.8,3,2.3,3.4,3.1,NA,-0.3,0.14,0.7,0.9,2.3,0.3,0.9,0.1,0.2,0.3,0.29,0.14,-1.79,-1.17,-1.3,-0.49,0.34,0.57,0.02,-0.89,-0.88,0.61,-1.55,1.41,0,-0.48,0.06,NA,NA,-0.61,-0.05,2.3,2.6,6.7,6.7,-0.18,448,NA,445,503,480,2428,S-S-I PEOTI MOWGLI-ET,BENNER BENATAR-ET,Inactive,1,8.63,"Select Sires, Inc.",Select Sires,11740 U.S. 42 North,Plain City,OH,43064,"614.873.4683, Fax:614.873.6073","Formerly assigned to Armour & Company, BCI",1973-12-12,NA,NA,4,2013-4
HO840003132706906,HOUSA000060597003,0.03125,5,APRDAY-F FIREFLY-P-RED-ET,840,HO,001HO13831,I,Genex/CRI,1,2016-11-19,2016,243,PC TL TD TY TC TV,-,-,-,"HH1T, HH2T, HH3C, HH4T, HH5T, HH6T, HHP-C",224,90,0.95,903,-9,12,2.8,2.5,-3.9,-1.3,-4.2,NA,0.8,0.39,0.3,1.4,-1.5,1.5,0.3,0.4,1.2,0,-0.26,-0.06,0.87,0.23,0.6,0.18,-0.44,1.34,1.64,0.43,0.75,1.66,0.74,-0.1,0,0.19,-1,NA,NA,-0.13,-0.81,2.1,2.3,5.2,5.1,1.27,171,NA,167,235,32,2023,ZIMMERVIEW ZINGER-ET,DYMENTHOLM S SYMPATICO-ET,Inactive,1,8.63,GENEX Cooperative,Genex,100 MBC Drive/ P.O. Box 469,Shawano,WI,54166,"715.526.2141, Fax:715.526.3219","Formerly assigned to Noba, Inc./21st Century Genetics/GENEX Cooperative - subsidiaries of CRI",1995-01-01,NA,1027,4,2016-4
HO840003127359450,HOUSA000060597003,0.0625,4,KULP-DALE AG DR AXEL-RED-ET,840,HO,007HO12844,I,Select Sires,7,2015-04-18,2015,423,TP TV TL TY TD,A1A1,AE,AA,"HH1T, HH2T, HH3T, HH4T, HH5T, HH6T, HCD-T",1548,815,0.98,893,33,27,2.65,2.6,-2.3,-0.6,-2.7,NA,-2.8,1.38,-0.2,0.7,-3.1,2.9,-0.1,-0.4,1.3,-0.3,0.6,0.71,0.6,-0.69,0.53,0.9,1.22,2.5,2.25,2.15,0.89,2.72,1.08,-3,-0.2,1.29,0.28,NA,NA,-0.37,-0.33,2.5,2.8,6.2,6.3,1.81,294,NA,302,282,196,2358,OCD MCCUTCHEN DRESSER-ET,DYMENTHOLM S SYMPATICO-ET,Inactive,1,10.42,"Select Sires, Inc.",Select Sires,11740 U.S. 42 North,Plain City,OH,43064,"614.873.4683, Fax:614.873.6073","Formerly assigned to Armour & Company, BCI",1973-12-12,NA,1053,2,2015-2
HO840003013614168,HOUSA000060597003,0.125,3,COOKIECUTTER HANLEY-ET,840,HO,007HO12516,I,Select Sires,7,2014-02-07,2014,NA,TP TL TD TR CD,A1A2,AB,AB,"HH1T, HH2T, HH3T, HH4T, HH5T, HH6T, HCD-C",134,68,0.95,505,19,22,2.74,3.4,0.6,-1.1,-0.1,NA,1.8,0.66,1.6,1.1,-0.7,2.6,0.9,0.3,1.6,-0.5,-0.07,0.55,0.28,0.44,-0.82,-0.54,0.17,1.04,1.54,0.92,0.36,0.59,0.15,-1.46,0.1,0.15,-0.17,NA,NA,-0.39,-0.24,1.9,2.2,5.5,5.8,0.87,373,NA,383,333,335,2352,FARNEAR-TBR-BH CASHCOIN-ET,GENERVATIONS EPIC-ET,Inactive,1,10.16,"Select Sires, Inc.",Select Sires,11740 U.S. 42 North,Plain City,OH,43064,"614.873.4683, Fax:614.873.6073","Formerly assigned to Armour & Company, BCI",1973-12-12,NA,NA,1,2014-1
HO840003013614219,HOUSA000131823833,0.0625,4,COOKIECUTTER MAHLIK-ET,840,HO,007HO12696,I,Select Sires,7,2014-08-23,2014,NA,TR TP TL TD TV TY,A2A2,BB,AB,"HH1T, HH2T, HH3T, HH4T, HH5T, HH6T, HCD-T",153,70,0.96,693,49,32,3.04,1,-0.2,-0.5,NA,NA,-1.1,1.01,-0.7,0.8,-0.7,-0.2,0.4,-0.5,0.9,-0.5,-0.16,0.45,0.3,-0.21,-0.42,-1.59,1.27,1.63,2.51,1.53,0.55,0.92,0.03,-0.3,0.1,0.54,0.63,NA,NA,0.24,0.45,1.7,2.6,5.7,5.9,1.45,369,NA,375,318,363,2429,BACON-HILL MONTROSS-ET,GENERVATIONS EPIC-ET,Inactive,1,6.11,"Select Sires, Inc.",Select Sires,11740 U.S. 42 North,Plain City,OH,43064,"614.873.4683, Fax:614.873.6073","Formerly assigned to Armour & Company, BCI",1973-12-12,NA,NA,3,2014-3
HOUSA000072353673,HOUSA000135746776,0.125,3,RI-VAL-RE PB NITROUS-P-ET,USA,HO,007HO12816,I,Select Sires,7,2015-02-16,2015,NA,TR PC TV TL TY TD,A2A2,AB,AB,"HH1T, HH2T, HH3T, HH4T, HH5T, HH6T, HCD-T, HHP-C",144,26,0.95,459,20,28,2.91,0.1,-0.1,1.5,NA,NA,-2.5,0.91,-0.1,0.3,1.6,-0.2,0,-0.7,0.9,-0.5,0.05,0.77,-0.08,1.23,1.05,-0.24,1.06,0.64,0.71,0.6,0.21,0.95,0.05,0.64,-0.1,2.1,0.6,NA,NA,0.84,0.7,2,2,6.4,5.2,0.15,161,NA,171,92,160,2227,VIEW-HOME POWERBALL-P-ET,GENERVATIONS EPIC-ET,Inactive,1,9.2,"Select Sires, Inc.",Select Sires,11740 U.S. 42 North,Plain City,OH,43064,"614.873.4683, Fax:614.873.6073","Formerly assigned to Armour & Company, BCI",1973-12-12,NA,1076,1,2015-1
HOUSA000072353673,HOUSA000122358313,0.0625,4,RI-VAL-RE PB NITROUS-P-ET,USA,HO,007HO12816,I,Select Sires,7,2015-02-16,2015,NA,TR PC TV TL TY TD,A2A2,AB,AB,"HH1T, HH2T, HH3T, HH4T, HH5T, HH6T, HCD-T, HHP-C",144,26,0.95,459,20,28,2.91,0.1,-0.1,1.5,NA,NA,-2.5,0.91,-0.1,0.3,1.6,-0.2,0,-0.7,0.9,-0.5,0.05,0.77,-0.08,1.23,1.05,-0.24,1.06,0.64,0.71,0.6,0.21,0.95,0.05,0.64,-0.1,2.1,0.6,NA,NA,0.84,0.7,2,2,6.4,5.2,0.15,161,NA,171,92,160,2227,VIEW-HOME POWERBALL-P-ET,GENERVATIONS EPIC-ET,Inactive,1,9.2,"Select Sires, Inc.",Select Sires,11740 U.S. 42 North,Plain City,OH,43064,"614.873.4683, Fax:614.873.6073","Formerly assigned to Armour & Company, BCI",1973-12-12,NA,1076,1,2015-1
HO840003126700105,HOUSA000133126053,0.0625,4,COOKIECUTTER CONDOR-ET,840,HO,007HO12908,I,Select Sires,7,2015-07-04,2015,NA,-,A1A2,-,-,"HH1T, HH2T, HH3T, HH4T, HH5T, HH6T, HCD-T",153,67,0.95,837,24,27,2.61,2.5,0.2,0.2,0.5,NA,0.1,0.77,-1.1,0.6,1.3,2.3,1.6,-0.1,1.2,-0.7,-0.85,-0.4,0.92,-0.64,0.86,-0.02,0.49,1.48,1.54,0.96,0.99,1.13,0.14,2.2,0.2,0.8,1.1,NA,NA,-1,0.32,2.1,2.6,5.7,5.6,0.97,281,NA,290,260,236,2350,WEBB-VUE SPARK 2060-ET,GENERVATIONS EPIC-ET,Inactive,1,9.18,"Select Sires, Inc.",Select Sires,11740 U.S. 42 North,Plain City,OH,43064,"614.873.4683, Fax:614.873.6073","Formerly assigned to Armour & Company, BCI",1973-12-12,NA,NA,3,2015-3
HO840003126700089,HOUSA000060597003,0.0625,4,COOKIECUTTER HARRIS-ET,840,HO,014HO07789,I,Select Sires - AG,14,2015-05-14,2015,NA,TR TP TV TL TY TD,A1A1,BE,-,"HH1T, HH2T, HH3T, HH4T, HH5T, HH6T, HCD-T",138,64,0.94,-746,51,16,2.92,1.6,1.8,2.8,1.5,NA,0.4,1.16,0.8,0.9,3.5,1.2,2,-0.1,1,0.1,0.88,0.97,0.05,-1.22,0.3,0.34,1.06,1.28,0.8,-0.16,0.23,1.49,0.12,-0.04,0,1.23,0.81,NA,NA,-0.39,0.76,1.8,2.1,5.9,4.5,0.5,403,NA,426,221,434,2479,VIEW-HOME MONTEREY-ET,GENERVATIONS EPIC-ET,Inactive,1,9.02,Select Sires/AG,Select Sires,E6975 Unseth Road,Westby,WI,54667,"608.356.8357, Fax:608.356.4387","Formerly Tri-State Breeders Cooperative, Currently owned by Select Sires",NA,NA,NA,2,2015-2
HOCAN000011872868,HOUSA000060996956,0.25,2,STANTONS NAFTA-ET,CAN,HO,200HO10266,I,Semex Alliance,200,2014-02-05,2014,NA,TR TV TL TY TD,-,-,-,"HH1T, HH2T, HH3T, HH4T, HH5T, HH6T, HCD-T",129,65,0.94,458,-9,16,2.91,0.4,-1.3,1.3,-1.5,NA,-3,0.47,1,0.9,3.3,1.2,-0.6,0.1,1,-0.3,1.3,0.85,0.68,0.22,0.57,-0.7,1.22,0.63,0.71,-0.23,0.31,1.48,0.83,-1.04,-0.1,0.74,-0.2,NA,NA,-0.1,-0.38,2.9,3.3,6.6,6.9,0.47,23,NA,26,9,-14,2036,VEKIS CHEVROLET-ET,GENERVATIONS EPIC-ET,Inactive,1,8.99,Semex Alliance,Semex Alliance,5653 Highway 6 North,Guelph,ON,N1G 3Z2 CANADA,"519.821.5060, Fax:519.821.9606","Partners include BCAI, CIAQ, EBI and Gencor",1997-05-28,NA,NA,1,2014-1
